"TaxonID","SIFS","Scientific.name","Vernacular.name","Family","Introduced","Nb..Obs.","Years..min.","Years..max.","Doubtful....","IUCN.status","WS.Code"
1041340,368650,"Sanguisorba minor Scop.",NA,"Rosaceae",NA,3,1982,2022,NA,"Least concern",NA
1041350,368700,"Sanguisorba minor Scop. subsp. minor",NA,"Rosaceae",NA,2,1982,2022,NA,"Least concern",NA
1041370,369000,"Sanguisorba officinalis L.",NA,"Rosaceae",NA,276,1981,2025,NA,"Near threatened",NA
1041410,369400,"Saponaria ocymoides L.",NA,"Caryophyllaceae",NA,9,1982,2024,NA,"Least concern",NA
1041510,371050,"Saussurea alpina (L.) DC.",NA,"Asteraceae",NA,22,1982,2025,NA,"Least concern",NA
1041520,371100,"Saussurea alpina (L.) DC. subsp. alpina",NA,"Asteraceae",NA,10,1982,2025,NA,"Least concern",NA
1041560,371600,"Saxifraga aizoides L.",NA,"Saxifragaceae",NA,4,1982,2023,NA,"Least concern",NA
1041570,371800,"Saxifraga androsacea L.",NA,"Saxifragaceae",NA,0,1982,1982,NA,"Least concern",NA
1041580,371900,"Saxifraga aphylla Sternb.",NA,"Saxifragaceae",NA,1,1982,2011,NA,"Least concern",NA
1041590,372000,"Saxifraga aspera L.",NA,"Saxifragaceae",NA,4,1923,2025,NA,"Least concern",NA
1041600,372250,"Saxifraga biflora aggr.",NA,"Saxifragaceae",NA,0,1994,1994,NA,"",NA
1041630,372300,"Saxifraga bryoides L.",NA,"Saxifragaceae",NA,6,1923,2024,NA,"Least concern",NA
1041730,373050,"Saxifraga exarata Vill.",NA,"Saxifragaceae",NA,0,1982,1982,NA,"Least concern",NA
1041740,373100,"Saxifraga exarata Vill. subsp. exarata",NA,"Saxifragaceae",NA,0,1982,1982,NA,"Least concern",NA
1041860,374450,"Saxifraga oppositifolia L.",NA,"Saxifragaceae",NA,0,1982,1982,NA,"Least concern",NA
1041870,374500,"Saxifraga oppositifolia L. subsp. oppositifolia",NA,"Saxifragaceae",NA,0,1982,1982,NA,"Least concern",NA
1041890,374600,"Saxifraga paniculata Mill.",NA,"Saxifragaceae",NA,3,1923,2022,NA,"Least concern",NA
1042010,375800,"Saxifraga stellaris L.",NA,"Saxifragaceae",NA,12,1982,2025,NA,"Least concern",NA
1041775,376350,"Saxifraga ×kochii Hornung",NA,"Saxifragaceae",NA,0,1994,1994,NA,"",NA
1042090,376500,"Scabiosa columbaria L.",NA,"Caprifoliaceae",NA,1,2023,2023,NA,"Least concern",NA
1042120,377100,"Scabiosa lucida Vill.",NA,"Caprifoliaceae",NA,5,1982,2025,NA,"Least concern",NA
1042190,377900,"Scandix pecten-veneris L.",NA,"Apiaceae",NA,0,1966,1966,NA,"Endangered",NA
1042300,379000,"Schoenus ferrugineus L.",NA,"Cyperaceae",NA,0,1982,1982,NA,"Near threatened",NA
1042430,379795,"Scleranthus annuus L.",NA,"Caryophyllaceae",NA,34,1982,2023,NA,"Near threatened",NA
1042440,379800,"Scleranthus annuus L. subsp. annuus",NA,"Caryophyllaceae",NA,16,1982,2023,NA,"Endangered",NA
1042450,379900,"Scleranthus annuus subsp. polycarpos (L.) Bonnier & Layens",NA,"Caryophyllaceae",NA,10,1982,2023,NA,"Near threatened",NA
1042470,380200,"Scleranthus perennis L.",NA,"Caryophyllaceae",NA,2,2011,2021,NA,"Near threatened",NA
1042730,383100,"Sedum acre L.",NA,"Crassulaceae",NA,4,1982,2025,NA,"Least concern",NA
